id,service_request_id,service_request_parent_id,date_requested,case_age_days,service_name,case_record_type,date_updated,status,lat,lng,council_district,comm_plan_code,comm_plan_name,park_name,case_origin,referred,public_description,urgent
178,2475391,,2019-01-01T15:27:00,105,Illegal Dumping,ESD Complaint/Report,2019-04-16T00:00:00,Closed,32.74936,-117.149,3,42,Uptown,,Mobile,,"Dumping of trash from homeless cart , food also.",no
179,2475392,,2019-01-01T15:28:00,6,72 Hour Violation,Parking,2019-01-07T00:00:00,Closed,32.77476,-117.205,2,6,Clairemont Mesa,,Mobile,,Car parked since Dec 22.,no
180,2475393,,2019-01-01T15:33:00,49,Graffiti Removal - Code Enforcement,TSW,2019-02-19T00:00:00,Closed,32.75556,-117.119,3,59,Mid-City:Normal Heights,,Mobile,,,no
182,2475395,,2019-01-01T15:34:00,23,Graffiti Removal,TSW,2019-01-24T00:00:00,Closed,32.93888,-117.11,5,9,Miramar Ranch North,SABRE SPRINGS OS,Mobile,,,no
183,2475396,,2019-01-01T15:35:00,37,Graffiti Removal,TSW,2019-02-07T00:00:00,Closed,32.5844,-117.095,8,25,Otay Mesa-Nestor,,Web,,,no
184,2475397,,2019-01-01T15:36:00,2,72 Hour Violation,Parking,2019-01-03T00:00:00,Closed,32.80255,-117.168,7,12,Linda Vista,,Web,,always on street. does not move.,no
185,2475398,2472988,2019-01-01T15:38:00,8,72 Hour Violation,Parking,2019-01-09T00:00:00,Closed,32.79346,-117.089,7,20,Navajo,,Web,,It has bee parked for over a week now. It has been 72 hours since parking enforcement put the notice on the car and I have never seen anyone come to the car.,no
186,2475399,,2019-01-01T15:38:00,2,Missed Collection,ESD Complaint/Report,2019-01-03T00:00:00,Closed,32.83983,-117.273,1,10,La Jolla,,Web,,left trash on Sunday at the curb. It was not collected on Monday Morning,no
187,2475400,2467338,2019-01-01T15:40:00,6,72 Hour Violation,Parking,2019-01-07T00:00:00,Closed,32.75869,-117.118,3,59,Mid-City:Normal Heights,,Mobile,,Looks abandoned. Smashed and has not been moved all week.,no
188,2475402,,2019-01-01T15:40:00,9,Graffiti Removal,TSW,2019-01-10T00:00:00,Closed,32.77076,-117.208,2,17,Mission Bay Park,MISSION BAY PARK,Mobile,,Illegible black tag at north end of bridge over Tecolote Creek on foot path parallel to E Mission Bay Dr.,no
189,2475403,2475402,2019-01-01T15:43:00,9,Graffiti Removal,TSW,2019-01-10T00:00:00,Closed,32.77075,-117.208,2,17,Mission Bay Park,MISSION BAY PARK,Mobile,,2nd illegible black tag also near north end of bridge over Tecolote Creek on footpath parallel to E Mission Bay Dr.,no
190,2475404,2475402,2019-01-01T15:46:00,9,Graffiti Removal,TSW,2019-01-10T00:00:00,Closed,32.77076,-117.208,2,17,Mission Bay Park,MISSION BAY PARK,Mobile,,Illegible blue tag at middle of bridge over Tecolote Creek on foot path parallel to E Mission Bay Dr.,no
191,2475405,2475402,2019-01-01T15:48:00,9,Graffiti Removal,TSW,2019-01-10T00:00:00,Closed,32.77076,-117.208,2,17,Mission Bay Park,MISSION BAY PARK,Mobile,,Illegible pink tag on guardrail separating foot path from E Mission Bay Dr on bridge over Tecolote Creek.,no
192,2475406,,2019-01-01T15:56:00,65,Street Sweeping,TSW,2019-03-07T00:00:00,Closed,32.79739,-117.23,2,27,Pacific Beach,,Mobile,,Palm fronds,no
196,2475410,2472298,2019-01-01T16:01:00,1,Illegal Dumping,ESD Complaint/Report,2019-01-02T00:00:00,Closed,32.74715,-117.247,2,23,Ocean Beach,,Web,,"Large Sideboard, shelving, palm frond, and drawers",no
197,2475411,,2019-01-01T16:05:00,2,72 Hour Violation,Parking,2019-01-03T00:00:00,Closed,32.79419,-117.204,2,6,Clairemont Mesa,,Mobile,,Commercial vehicle storageRepeated use,no
198,2475412,322180,2019-01-01T16:06:00,125,Graffiti Removal,TSW,2019-05-06T00:00:00,Closed,32.7496,-117.092,9,56,Mid-City:City Heights,,Mobile,,,no
199,2475413,,2019-01-01T16:08:00,0,Parking Zone Violation,Parking,2019-01-01T00:00:00,Closed,32.74289,-117.168,3,42,Uptown,,Web,,parked long time on public street in no parking any time posted area,no
200,2475414,,2019-01-01T16:11:00,38,72 Hour Violation,Parking,2019-02-08T00:00:00,Closed,32.58357,-117.092,8,25,Otay Mesa-Nestor,,Web,,This vehicle hasn?t moved within a week and it?s causing parking issues as well. It?s not parked all the way up close to the red line so one other car can park there. There?s room for 3 cars but only 2 total can park due to how this truck is parked.,no
203,2475417,,2019-01-01T16:21:00,0,Parking Zone Violation,Parking,2019-01-01T00:00:00,Closed,32.74403,-117.186,2,14,Midway-Pacific Highway,,Mobile,,People sleeping overnight in rv,no
204,2475418,,2019-01-01T16:24:00,8,Graffiti Removal,TSW,2019-01-09T00:00:00,Closed,32.79753,-117.231,2,27,Pacific Beach,,Mobile,,Tagging on sidewalk,no
205,2475419,,2019-01-01T16:29:00,13,Trim Tree for Peds/Vehicle Clearance,TSW,2019-01-14T00:00:00,Closed,32.84867,-117.242,1,10,La Jolla,,Mobile,,Several trees have branches that extend 5-6' beyond the curb into the street on to northbound La Jolla Scenic Drive North - prior toMoonridge- coming from La Jolla Parkway,no
206,2475420,,2019-01-01T16:36:00,30,72 Hour Violation,Parking,2019-01-31T00:00:00,Closed,33.01542,-117.141,5,13,Black Mountain Ranch,,Mobile,,This is the third time I've reported this vehicle that never moves. Leaves and cobwebs since it's been months since it's been moved. Can someone please address this and follow up with me?,no
207,2475421,,2019-01-01T16:36:00,7,72 Hour Violation,Parking,2019-01-08T00:00:00,Closed,32.78455,-117.193,2,6,Clairemont Mesa,,Web,,Trailer with hitch showed up on Saturday Dec 29 and has not moved as of today Tues Jan 1. Trailer does not belong to anyone on our street. It is also oversized.,no
209,2475423,,2019-01-01T16:40:00,2,72 Hour Violation,Parking,2019-01-03T00:00:00,Closed,32.80547,-117.238,2,27,Pacific Beach,,Web,,Food truck,no
210,2475424,,2019-01-01T16:41:00,29,72 Hour Violation,Parking,2019-01-30T00:00:00,Closed,32.7548,-117.085,9,56,Mid-City:City Heights,,Web,,The vehicle doesn?t move and has been there for several weeks.,no
211,2475425,,2019-01-01T16:46:00,6,72 Hour Violation,Parking,2019-01-07T00:00:00,Closed,32.7548,-117.085,9,56,Mid-City:City Heights,,Web,,The vehicle does not run. There was a ticket on it a month ago and they pushed the vehicle into the spot in front of it. It has been out there for a couple months now,no
212,2475426,,2019-01-01T16:47:00,7,Shopping Cart,ESD Complaint/Report,2019-01-08T00:00:00,Closed,32.7217,-117.234,2,30,Peninsula,,Web,,"A shopping basket filled with debris, likely from a homeless person, has been abandoned next to a power pole at the southwest corner of Evergreen & Trumbull Streets opposite the Cabrillo Elementary School crosswalk.",no
213,2475427,,2019-01-01T16:53:00,6,72 Hour Violation,Parking,2019-01-07T00:00:00,Closed,32.7548,-117.085,9,56,Mid-City:City Heights,,Web,,It?s been parked in the same spot for several weeks to a month and it?s either stolen or abandoned. I talked to every person in the complex and no one owns that truck as well as the complex across the street.,no
214,2475429,,2019-01-01T16:57:00,,Other,TSW,,Referred,32.79308,-117.237,2,27,Pacific Beach,,Mobile,This report has been referred to Park and Recreation at askparks@sandiego.gov,"Park at the Crown Point Elementary, which is a joint use facility, is locked for no reason on a holiday. Why? This facility is supposed to be available during non school hours and New Years Day is a non school day.",no
217,2475433,,2019-01-01T17:38:00,,Other,TSW,,Referred,32.75461,-117.138,3,28,North Park,,Mobile,This report has been referred to Police - Active Homeless Encampments at neighborhoodpolicing@pd.sandiego.gov,Illegal transient camp on sidewalk,no
218,2475434,,2019-01-01T17:39:00,399,Sidewalk Repair Issue,TSW,,In Process,32.80033,-117.254,2,27,Pacific Beach,,Web,,high raised sidewalk,no
219,2475435,,2019-01-01T17:42:00,15,72 Hour Violation,Parking,2019-01-16T00:00:00,Closed,32.92196,-117.133,6,15,Mira Mesa,,Web,,Car is parked in front of my residence and has not been moved for at least 6 months. Cobwebs hanging off vehicle and 2 flat tires. I've been patient far too long.,no
220,2475436,,2019-01-01T17:51:00,99,72 Hour Violation,Parking,2019-04-10T00:00:00,Closed,32.76246,-117.133,3,28,North Park,,Mobile,,,no
222,2475438,,2019-01-01T18:07:00,105,72 Hour Violation,Parking,2019-04-17T00:00:00,Closed,32.57311,-117.053,8,25,Otay Mesa-Nestor,,Web,,"The below listed cars are in frequent violation of the 72 hours and/or handicapped parking violation, because a same owner only changes one car for another or uses the only handicapped parking available in the community between their family or friends. It is a very frequent activity on a daily basis. Mercedes Benz, Black, 3KNR372Honda Civic Coupe, Gold, 6XZR986Ford Expedition, Burgundy, 5SWN130Ford Windstar White, 3MHH259Ford Pick Up, White, 38490Z1Ford Aerostar, Burgundy-Red, 2JAW882Nissan Altima, White, 6FRG357Ford Pick up, White, 8Z72824Chevy Pick Up, White, 7BVV897Ford Expedition, Gray, 5FZH315Ford Pick Up, Blue, 8L57774",no
223,2475439,,2019-01-01T18:12:00,1,72 Hour Violation,Parking,2019-01-02T00:00:00,Closed,32.79366,-117.144,7,35,Serra Mesa,,Mobile,,This car has been at the same spot for about a month,no
224,2475440,,2019-01-01T18:13:00,52,Street Light on During Day,TSW,2019-02-22T00:00:00,Closed,32.71035,-117.154,3,4,Downtown,,Mobile,,"On Jan 1, 2019 at 1:23 pm I took a picture of the street light showing it was on during the day. This light fixture is on the corner of Island and Park. The light post on the corner of Park and J is also on during the day.",no
227,2475443,,2019-01-01T18:24:00,1,Other,TSW,2019-01-02T00:00:00,Closed,32.70948,-117.154,3,4,Downtown,,Mobile,,Mess all along Park between Island & J. Scooters laying down along the sidewalk and dead leaves piled up around the trees.,no
228,2475444,,2019-01-01T18:29:00,1,Missed Collection,ESD Complaint/Report,2019-01-02T00:00:00,Closed,32.77371,-117.252,2,18,Mission Beach,,Web,,Looks like the trash has not been picked up,no
229,2475445,,2019-01-01T18:36:00,23,72 Hour Violation,Parking,2019-01-24T00:00:00,Closed,32.71265,-117.126,8,37,Southeastern San Diego,,Web,,This car has been parked here since Saturday December 29th and has not moved.,no
232,2475448,,2019-01-01T18:49:00,281,Other Right-of-Way Maintenance,TSW,2019-10-09T00:00:00,Closed,32.78626,-117.174,7,12,Linda Vista,,Mobile,,Abandoned road construction signs. Been sitting for 6+ months.,no
233,2475449,2475448,2019-01-01T18:51:00,281,Other,TSW,2019-10-09T00:00:00,Closed,32.78605,-117.174,7,12,Linda Vista,,Mobile,,Abandoned road construction signs. Left about 6+ months ago,no
234,2475450,2475448,2019-01-01T18:52:00,281,Other,TSW,2019-10-09T00:00:00,Closed,32.78628,-117.175,7,12,Linda Vista,,Mobile,,More abandoned road construction signs.,no
235,2475452,2475448,2019-01-01T18:54:00,281,Other,TSW,2019-10-09T00:00:00,Closed,32.78617,-117.174,7,12,Linda Vista,,Mobile,,Another abandoned road construction sign,no
242,2475459,,2019-01-01T19:36:00,1,72 Hour Violation,Parking,2019-01-02T00:00:00,Closed,32.73046,-117.229,2,30,Peninsula,,Web,,"There is no license plate on this car and your app should have this as an option. This car that has been parked since December 19, 2018. Neighbors have called your number twice with no success. We have also reported this car to a patrolman today who was in the neighborhood. This may be a stolen car after this length of time.",no
243,2475460,,2019-01-01T19:51:00,1,Parking Zone Violation,Parking,2019-01-02T00:00:00,Closed,32.74401,-117.188,2,14,Midway-Pacific Highway,,Mobile,,,no
245,2475462,,2019-01-01T19:56:00,23,Traffic Signal Timing Issue,TSW,2019-01-24T00:00:00,Closed,32.79301,-117.098,7,20,Navajo,,Phone,,NOT CYCLING PROPERLY,no
246,2475463,2470989,2019-01-01T19:58:00,30,72 Hour Violation,Parking,2019-01-31T00:00:00,Closed,32.7291,-117.09,4,57,Mid-City:Eastern Area,,Mobile,,This vehicle has been parked over two weeks by my home it's unregistered and should be towed,no
247,2475464,,2019-01-01T20:13:00,0,Other,TSW,2019-01-01T00:00:00,Closed,32.779,-117.101,7,19,Mission Valley,,Mobile,,See ##02453133 for additional information. Sign needs to replaced. The missing sign is located on the bike flyover path which is posted for no overnight camping.,no
251,2475468,,2019-01-01T20:40:00,,Other,TSW,,Referred,32.68884,-117.058,4,44,Skyline-Paradise Hills,PARADISE HILLS CP,Mobile,This report has been referred to Police CRO ? Southeastern at sdpdsoutheastern@pd.sandiego.gov,"Saw two individuals with new couch cushions, maybe a propane canister and other items moving back into the canyon.",no
252,2475469,,2019-01-01T20:48:00,399,Illegal Dumping from Vehicle,ESD Complaint/Report,,In Process,32.6974,-117.136,8,37,Southeastern San Diego,,Web,,White metal truck bed,no
253,2475470,,2019-01-01T20:49:00,1,72 Hour Violation,Parking,2019-01-02T00:00:00,Closed,32.7556,-117.223,2,30,Peninsula,,Mobile,,This RV was gone for a few days and now it's back. It's been here over 72 hours already and two months last time. There are people living in it with 2 dogs. One is a pit bull. They don't clean up their large piles of poop. My friend stepped in it while getting out of my car. They let these dogs run around without leashes and my roommate says that sometimes she's afraid to leave the house.,no
254,2475471,,2019-01-01T21:04:00,8,72 Hour Violation,Parking,2019-01-09T00:00:00,Closed,32.71369,-117.126,8,37,Southeastern San Diego,,Web,,WHT TOYT VAN PLT 6SQK989 PARKED AT LOC FOR A MONTH WITHOUT MOVING,no
256,2475473,,2019-01-01T21:04:00,1,Oversized Vehicle Complaints,Parking,2019-01-02T00:00:00,Closed,32.74348,-117.244,2,23,Ocean Beach,,Web,,"Large two axle trailer, full of landscaping trimmings, attached to a large, white Chevrolet pick-up on the west side of Guizot, in the middle of the block.",no
257,2475474,2467700,2019-01-01T21:13:00,35,Illegal Dumping,ESD Complaint/Report,2019-02-05T00:00:00,Closed,32.83308,-117.187,6,6,Clairemont Mesa,,Web,,Refrigerator dumped and been left for months.,no
258,2475475,2475236,2019-01-01T21:13:00,15,Illegal Dumping,ESD Complaint/Report,2019-01-17T00:00:00,Closed,32.76287,-117.115,3,59,Mid-City:Normal Heights,,Mobile,,Water heater,no
259,2475476,,2019-01-01T21:19:00,,Other,TSW,,Referred,32.75913,-117.108,9,58,Mid-City:Kensington-Talmadge,,Mobile,This report has been referred to Police - Active Homeless Encampments at neighborhoodpolicing@pd.sandiego.gov,Homeless encampment is growing. More tents and more homeless occupying neighborhood.,no
260,2475477,,2019-01-01T21:36:00,,Other,TSW,,Referred,32.93329,-117.09,5,9,Miramar Ranch North,,Mobile,This report has been referred to Police CRO ? Northeastern at sdpdnortheastern@pd.sandiego.gov,Noise complaint,no
262,2475479,,2019-01-01T21:40:00,1,Pothole,TSW,2019-01-02T00:00:00,Closed,32.74971,-117.161,3,42,Uptown,,Mobile,,Second request to fix the alley.,no
264,2475481,,2019-01-01T21:53:00,36,Engineering - Traffic Calming/Safety Features,Traffic Engineering,2019-02-07T00:00:00,Closed,32.71996,-117.244,2,30,Peninsula,,Web,,"Hello, I live on Jennings St. (3712) in the wooded area neighborhood of San Diego. People speed down my street all day long. There is no posted speed limit anywhere. There are at least 8 children under 10 living on the block. With recent construction on Catalina Blvd and Talbot/Canon st people continue to use Jennings St to cut through. I would like speed bumps installed. Albion st has them as well as Gage Dr has them. Someones child is gong to die without some sort of city speed control intervention. Thanks.",no
265,2475482,,2019-01-01T21:59:00,6,72 Hour Violation,Parking,2019-01-08T00:00:00,Closed,32.70335,-117.141,8,37,Southeastern San Diego,,Mobile,,Vehicle not moved in over a week.,no
266,2475484,,2019-01-01T22:26:00,6,72 Hour Violation,Parking,2019-01-08T00:00:00,Closed,32.80766,-117.135,7,35,Serra Mesa,,Mobile,,Parked vehicle indefinitely,no
267,2475485,,2019-01-01T22:29:00,6,72 Hour Violation,Parking,2019-01-08T00:00:00,Closed,32.79719,-117.154,7,35,Serra Mesa,,Mobile,,Parked motorhome for weeks,no
268,2475486,,2019-01-01T22:31:00,6,72 Hour Violation,Parking,2019-01-08T00:00:00,Closed,32.79719,-117.154,7,35,Serra Mesa,,Mobile,,Parked motorhome for weeks,no
269,2475487,,2019-01-01T23:11:00,0,Parking Zone Violation,Parking,2019-01-02T00:00:00,Closed,32.72189,-117.164,3,4,Downtown,,Mobile,,Parked on red kerb,no
272,2475490,,2019-01-02T00:04:00,0,Parking Zone Violation,Parking,2019-01-02T00:00:00,Closed,32.80608,-117.235,2,27,Pacific Beach,,Mobile,,Unknown vehicle parked and blocking driveway,no
273,2475491,,2019-01-02T00:27:00,399,Pavement Repair Issue,TSW,,In Process,32.70574,-117.149,3,4,Downtown,,Mobile,,The street has cracks and missing pieces of road,no
275,2475496,,2019-01-02T03:33:00,29,72 Hour Violation,Parking,2019-01-31T00:00:00,Closed,32.78159,-117.083,7,20,Navajo,,Web,,"This Honda Accord has been parked on the street in front of building # 14 at address 5432 Adobe Falls rd., san Diego, 92120 for two months (all of November and all of December). Last days in November paper slips have been put under the windshield wipers and nobody has removed them. I would think the battery is drained by now. Car looks abandoned.",no
276,2475497,,2019-01-02T03:40:00,5,72 Hour Violation,Parking,2019-01-07T00:00:00,Closed,32.75524,-117.089,9,56,Mid-City:City Heights,,Web,,Parked more than 72 hours AND blocking portion of home driveway,no
277,2475498,,2019-01-02T03:58:00,29,72 Hour Violation,Parking,2019-01-31T00:00:00,Closed,32.78159,-117.083,7,20,Navajo,,Web,,"This vehicle has been Parked on the public street in front of building #14 on adobe Falls rd. for two and a week. ( Last week in October, all of November, all of December). I Would think the battery would be drained by now, looks abandoned.",no
